id_transacao,cd_cliente,dt_transacao,vl_transacao,tp_transacao,cd_estabelecimento,fl_suspeita,cd_canal
1bd8c80b-97dc-411f-91ec-f51ea254c9a0,9933E9A7-836,2023-11-15,19338.53,TED,,False,ATM
a9a6b10d-1c55-4918-9fdc-63569a919c01,9FD3F770-262,2023-07-25,200.72,TED,51742903000189,False,AGENCIA
f1fca85a-0a8e-4732-a226-50ebf7f123a9,78622155-B29,2023-09-06,18489.79,PIX,48207156000174,False,ATM
26be44de-b552-4dd0-80a2-543780ce7442,E28737AB-035,2023-07-20,24944.68,ESTORNO,,False,INTERNET
3015df1a-6353-4a82-8959-c499ebfb310a,CCC4E548-2B4,2024-02-24,3765.43,COMPRA,24819673000136,False,AGENCIA
4940fef7-a408-4db1-8a91-faf01da56f41,63C18B05-29B,2024-12-11,15899.09,COMPRA,26314950000184,False,APP
935ff7c4-1d74-4871-b9cd-b199568d40b8,D067620C-54C,2024-01-21,18973.59,ESTORNO,23159867000190,False,APP
8f0f7bc7-37c7-4d6d-a35b-0934d7b3eedd,52F07F56-04F,2023-09-01,5131.05,PIX,10457368000137,False,APP
3838f771-4d8b-4560-81ed-aca5482cedf9,D69AE3EB-E7A,2023-05-26,24314.02,ESTORNO,13625098000114,False,APP
e11f49a6-b636-446a-893b-5fa958457374,09093D1C-963,2024-06-16,23031.98,PIX,07542138000161,False,AGENCIA
578070b0-420c-4bc7-a74c-3bd815c09444,7DE3D174-99D,2023-03-28,11462.26,PAGAMENTO_BOLETO,27190586000150,False,INTERNET
f93a4b13-2807-4c6e-9b77-bc96647b95a3,56578C7E-3E7,2024-02-08,15930.94,COMPRA,64025381000146,False,APP
b12a499b-e8f7-412d-9de4-b3a0ee4fb8d2,67F91DD3-4E3,2023-05-14,10875.42,SAQUE,68491073000167,False,AGENCIA
c9cc7805-3352-4549-b9ee-189cd99d3950,3E835CE4-F6A,2024-02-07,23151.16,ESTORNO,05827169000133,False,AGENCIA
e2afef7d-5ba6-427c-bcb7-6d2770b2d869,CDFC9AF6-69D,2023-10-06,7952.47,SAQUE,82196354000118,False,INTERNET
f2234119-265b-4345-9d5d-0ebeaa3aff5f,9933E9A7-836,2024-08-21,3404.09,COMPRA,21647953000116,False,INTERNET
30bdc148-fbcd-4dbc-8d88-cd3d79c13637,930F7F60-FD1,2023-11-18,11239.99,PIX,92563178000169,False,AGENCIA
1c751a05-5746-4fc8-9d77-3a66bb94743a,A16D5C74-5C0,2023-08-01,24115.92,PIX,56349217000166,False,AGENCIA
8f7d203e-c5c1-4d24-987b-049a1610e5f2,8530D157-EDD,2023-04-03,21312.28,SAQUE,58236917000170,False,AGENCIA
7c89140d-60a7-4a7e-8750-83eefcb4b0ca,D3EECC52-E33,2024-12-14,20659.93,PAGAMENTO_BOLETO,20975461000197,False,AGENCIA
2fa0ac1b-8016-42d2-a65a-aa96468b7010,2EE17F81-447,2024-12-29,3709.37,SAQUE,18529637000135,False,ATM
a8c2fc0d-4958-497a-a3ec-4a4b0b12917e,1B34E4AF-C6B,2024-11-24,12837.22,TED,,False,INTERNET
d8638a75-defc-4d0d-86b8-ca46cb47a15b,24B74B31-A04,2024-02-19,778.51,PIX,34295807000110,False,POS
96aeae05-a81d-4752-9a72-5b728ec49c1e,3A57D145-7AE,2024-04-18,6247.44,COMPRA,72906385000161,False,INTERNET
c41e5d5b-8dc9-4f5c-a48e-6d56bc74616f,46EF8FCF-C38,2023-03-05,3037.65,SAQUE,34619257000148,False,ATM
28c57e10-85a0-413b-8864-b1a4f50dc85f,1CCA8889-E67,2024-10-07,9306.94,ESTORNO,84327691000122,False,POS
768b0dc0-492d-4130-bf77-b5d38d8be1dd,B49889C1-FBF,2023-03-18,6471.63,COMPRA,98520746000120,False,INTERNET
fe9ac801-c358-4210-be62-b84043d514f1,44F065AB-2EA,2024-03-30,22562.55,SAQUE,29574630000151,False,AGENCIA
4a8b2d95-3abe-4ade-a78b-b0f020f3fbef,7872734C-246,2024-04-17,3064.51,COMPRA,70458639000109,False,POS
e8173862-99ce-4bd0-b058-c900c18fe873,3230B053-3C0,2024-02-09,10829.76,PIX,21670548000119,True,ATM
5c8ae58e-9700-4b96-b3d5-15a9d7925ab3,164AE852-07F,2023-08-08,4321.42,SAQUE,63209581000196,False,ATM
5095512c-cf74-4e5a-afca-bd6af3c56a7e,B6B1F070-A8D,2023-02-05,22085.77,PAGAMENTO_BOLETO,64503129000103,False,INTERNET
515ab0e1-e68b-476d-9225-4476cc1a538f,4210A323-D6F,2024-05-25,16182.49,PIX,,False,ATM
29874bc3-6ef8-4db3-a41d-99a2024669d4,BF280803-18A,2023-10-14,1525.89,PIX,46813092000120,False,INTERNET
33a925bb-83f7-4f01-9402-5bc208b256fa,CD71151C-8D6,2024-06-22,16066.85,SAQUE,47503126000142,False,POS
e3088a25-2b76-4964-8933-1b6a0c5200bc,43C6A944-EC7,2024-01-27,19871.46,ESTORNO,,False,POS
83b7a289-c61b-4417-a96c-37e7fefdcafa,148F3E96-F1C,2023-12-19,19536.21,PAGAMENTO_BOLETO,46512903000152,False,ATM
dea48cac-fcb8-4c43-bb4b-cb228559cc86,0FBBED98-579,2023-01-27,6761.99,TED,37056124000107,False,APP
acbf044a-077e-46ab-992e-0f80fbcc47c3,44F065AB-2EA,2023-10-15,22394.28,COMPRA,67839450000143,False,ATM
bf95a2c1-3325-4f53-98c9-873cfa7fc7b2,53EFDB0B-6B0,2024-08-21,13236.51,SAQUE,03187924000137,False,APP
7e60f465-ac53-4649-9817-6b183bca7971,B31E2312-4C9,2023-09-04,6197.55,TED,45691378000117,False,APP
0ac4af4d-40c2-42b3-bc64-a864c160cde6,C89849F8-A37,2023-08-13,19101.6,PAGAMENTO_BOLETO,,False,ATM
f956d57c-9505-4624-83fc-b780ad70d0c3,9B934FBC-326,2023-06-27,8871.08,SAQUE,98374651000146,False,AGENCIA
8b844c42-5d25-429b-ba73-9ce52ba755b0,6F8080B9-3E0,2024-12-15,20155.55,TED,03946285000146,False,APP
6e461c09-2dc3-42fc-b553-6118b9f80280,BCEF6001-A27,2023-12-27,17586.77,PAGAMENTO_BOLETO,06253419000131,False,POS
f72e8f13-79b4-4ddd-9ac3-947d4077a146,AA120121-053,2024-05-19,23709.29,PAGAMENTO_BOLETO,59348107000178,False,ATM
47cca7d6-0f1d-4f24-b094-35ecd0d942a2,514D1FFF-609,2023-02-27,950.54,SAQUE,07852496000170,False,APP
532bf4de-5205-44ac-81a3-c25021192489,3F520D89-F16,2023-01-01,13161.92,TED,89247356000138,False,INTERNET
eef64c63-d38f-4871-9f9b-0d7951096cc0,6521CEC9-AA2,2023-12-15,20161.43,ESTORNO,,False,AGENCIA
4e146dc4-1252-488d-8110-eda6162c34ee,F7EE6A6D-65D,2023-06-01,1490.31,PAGAMENTO_BOLETO,97206548000124,False,INTERNET
1e144e7a-d9c5-418d-aabc-57feb3c9a096,150C75F7-04B,2024-06-22,19359.5,TED,06192735000140,False,AGENCIA
14e140a5-757c-4b9e-8fbc-00d3b4427fde,FA97DD0B-390,2024-11-09,17613.89,PIX,32058961000143,False,AGENCIA
ce4c2fa8-df9d-49b6-a0d9-54e4b087122d,65386D23-32A,2023-05-20,7545.18,SAQUE,,False,ATM
1a7b076a-1bed-4dd4-91ee-ba425f3d0efa,9BF6290C-56C,2024-05-13,19796.38,ESTORNO,87061294000140,False,POS
7a791312-4a2c-4486-adbb-a43c59757bfb,C7D00506-2FE,2024-09-20,17339.47,TED,75634912000114,False,POS
214d2d36-247d-40eb-ac5b-57cbad5cd5b6,6D42092A-ED5,2024-01-23,20361.63,TED,35297816000103,False,AGENCIA
a780a791-e5c9-41c1-b6ed-6b2d16125e0f,4210A323-D6F,2023-01-02,3185.02,ESTORNO,10935682000188,False,ATM
fabc6186-17bf-4823-b1c3-534c90e4c3d3,B6F46681-0D4,2024-08-04,21269.15,COMPRA,65491372000103,False,AGENCIA
d056f76b-1621-4baa-96ee-22925602583c,946DE457-D44,2024-09-18,23026.07,SAQUE,57290468000185,False,APP
f1726557-cf12-4088-8659-cf10c184af78,C168C135-354,2023-05-25,23417.29,TED,46582137000100,False,INTERNET
15c9b7cb-2ce8-41bd-a27e-f0258aa4f8a2,CCC4E548-2B4,2023-11-24,8671.23,SAQUE,25739641000193,False,APP
f2a03db1-dbce-46ec-abc1-a89bd73ca27b,DB548180-53F,2024-11-17,20541.81,ESTORNO,16849025000102,False,AGENCIA
5a90fee0-642f-40c3-ab8b-b8cecfe82c3c,B1CB31F4-592,2023-09-29,11166.58,SAQUE,68512934000146,False,APP
80bf2c6a-0f79-49e7-ad2a-d5c77aed8837,946DE457-D44,2023-04-21,8763.0,ESTORNO,98236057000199,True,ATM
2fe9a91c-66ab-4cb9-8205-5a55983a5e88,A537C40F-9B5,2024-03-05,10956.35,SAQUE,01473859000180,False,ATM
b2cd7fe6-444c-45bf-855e-f9480f68b5b8,4210A323-D6F,2023-12-26,22044.44,PAGAMENTO_BOLETO,19072864000147,False,ATM
8a425af2-0407-450a-90d7-5ac66c474b45,AD8D3A79-CA3,2024-08-14,19718.57,ESTORNO,84507396000158,False,INTERNET
cdd1bd54-1441-46f3-9f2b-2c895fe1a878,8530D157-EDD,2023-03-17,4067.67,COMPRA,38174509000123,False,AGENCIA
aeef4297-900d-457f-8459-69dbfc283761,B8360065-FB3,2023-04-18,6529.3,COMPRA,75489326000123,False,ATM
e9477fac-d96f-47e3-a1e3-a4dbbcf78a21,5D0A3BD0-9AB,2023-03-18,4023.87,PAGAMENTO_BOLETO,42893017000165,False,APP
51c1fc39-2df1-466f-96c1-6e09a8ae5b3e,AD88DDAB-470,2024-09-20,8449.76,PIX,67980453000100,False,ATM
1e3c1f0b-697b-439a-8c05-91655ea357a0,53A31699-631,2023-06-18,23561.14,PAGAMENTO_BOLETO,82790346000103,False,INTERNET
161e31da-b444-4223-a38a-9cd7041489b5,FA9EFF19-5B7,2023-12-06,1340.31,SAQUE,69581304000196,False,ATM
74111069-0c9d-4bb9-ae70-a86c4d83a3bf,D85C93CF-85B,2024-07-07,17430.37,TED,02768349000101,False,AGENCIA
59b27908-54e5-4684-9c0d-4dc8de7df003,8B70E1A7-2B6,2023-02-20,5939.85,PIX,75420918000199,False,ATM
56898d90-6728-4941-99d7-bb599a736565,E77F3142-134,2024-01-05,3841.02,COMPRA,97401628000130,False,AGENCIA
0c7c12c2-1a47-4c39-8f9d-59972925fe43,4210A323-D6F,2024-10-02,20597.7,PAGAMENTO_BOLETO,,False,APP
54b0ed19-7ce8-47a0-8cdc-4e6986beb422,42EF5C4D-DE5,2023-06-24,644.85,ESTORNO,38719246000190,False,APP
89df3305-a0cd-4307-97bd-8910db8c36bf,34B222B2-9DE,2023-04-29,11840.06,TED,,False,ATM
a080bd79-bfcb-459e-bc38-9c58ce220539,1FB0EFAF-649,2024-11-07,12228.19,TED,05394287000103,False,POS
4fe1778e-271e-4bd5-a66d-956da9fa8574,F7EE6A6D-65D,2024-01-15,9689.1,PIX,54893216000152,False,ATM
99566315-8a10-4793-9be2-990e0a07024a,CCBA1680-2F2,2024-03-26,1116.86,PIX,74268315000150,False,AGENCIA
31c3eb61-dd3e-49b1-9989-cd3c406a4327,C6FD676A-15B,2023-06-04,14106.82,ESTORNO,25348791000176,False,APP
0ec62e38-c30a-4c7c-a694-845442165c9a,3D6A8A02-684,2024-07-08,16704.03,PIX,12037658000157,False,POS
ebaf9510-0b89-4c68-b1ba-6b5556b712ad,E99A2EFB-DB8,2023-03-04,5688.98,PIX,,False,ATM
22c2855c-c7b8-4e31-a34c-0fbf2a4bf809,8D6257F2-0BC,2024-12-04,24140.74,PIX,26197483000150,False,INTERNET
f504125d-ded7-4f17-90d4-30a63387c20b,5216EA77-C3D,2023-03-22,11907.34,PIX,98451237000193,False,APP
70254a23-7404-4e4f-b09d-6794f7012d4f,2881E506-FEC,2024-06-13,12553.28,PAGAMENTO_BOLETO,28514396000104,False,POS
191547a7-e1c7-4a67-96ce-33cbf2d64a96,CA090631-4AB,2024-04-04,3687.47,SAQUE,92143708000110,False,INTERNET
ea6c3e06-fee8-42e6-816a-8cbb0dc1e96b,16754A36-435,2023-07-17,24304.16,SAQUE,30159467000140,False,APP
55e204cd-0c3c-4360-b858-5d28619b8fd8,2D056ED2-044,2024-03-21,24707.02,SAQUE,50462319000107,False,INTERNET
b05a6773-dfa3-44e0-a3d3-b7ed2863321a,A77A1D20-489,2023-09-22,20852.95,TED,24875316000195,False,APP
6b72c7a9-6703-4d6b-8764-e51189a0133c,82B4C143-FF4,2024-07-23,2177.06,PIX,52301876000171,False,AGENCIA
1b49e445-9427-4128-8933-e69a933bab18,B2074467-96B,2023-01-13,12992.92,ESTORNO,34029176000198,False,POS
119c4cb8-f486-4398-a0b9-739e91d0ac62,B8360065-FB3,2023-04-26,19542.47,PIX,86901374000101,False,POS
18dfe5e6-808f-4a98-a0d0-876f391651ce,019DD80D-CE2,2023-04-13,14698.97,COMPRA,93472016000188,False,APP
e80f584c-3617-48f2-b536-eb6a7e646c6e,12BFEB32-53C,2024-07-02,19643.96,TED,42605879000145,False,AGENCIA
7d129947-5682-45c8-9db2-7b9da8a0fdc8,F46A071B-66A,2024-05-12,9577.01,PAGAMENTO_BOLETO,39102546000199,False,APP
9b502c04-8e43-4492-95b3-fb5216b1a0dd,43C6A944-EC7,2024-02-17,4306.23,SAQUE,78195463000143,False,ATM
a4dcf0f8-470b-4d03-b17f-da90f0796bbb,6F82F24D-A39,2023-12-06,971.01,ESTORNO,80761523000190,False,ATM
a92e6aa6-2ee3-4be8-b9fb-beb6e39dafbc,6EC8FB61-859,2024-01-17,23020.99,COMPRA,57890642000120,False,AGENCIA
ea59c059-3dee-4e40-bfa2-4ca00e29aa58,A4EB6D98-E2B,2024-05-18,7774.77,ESTORNO,38407651000173,False,INTERNET
f99980c3-3128-47a6-bcbf-732e19700980,7FBB5C7D-AD8,2024-03-29,3360.94,TED,69781035000101,False,ATM
f53edfa6-198b-4fed-90a9-aad5c53dbfda,B651FFFE-4FC,2023-04-02,15125.07,SAQUE,65742139000156,False,ATM
0c073239-3ed8-49b3-8397-e673b267a1fa,D6CF18D8-C3A,2024-06-12,18524.01,TED,86230914000164,False,POS
a3260aea-1ee8-4af3-b7f7-aeef87112b8d,6AA468DB-F4C,2023-03-09,19787.57,TED,,False,ATM
338796ea-0a7a-4938-bbc8-9810671dc2c6,4E80E524-120,2024-06-20,3392.54,PAGAMENTO_BOLETO,69207354000108,True,INTERNET
fe69838c-007c-4b3b-aabc-2e74104a199b,58055D5C-B21,2023-07-25,21879.7,COMPRA,93781542000120,False,ATM
5ac2c48b-148b-46ab-b330-6a2b79b6cc74,47331903-D7F,2024-01-05,1265.41,ESTORNO,04851926000141,False,AGENCIA
993b9d1e-17c5-4042-917c-cb28dba79eb7,78EC04D3-5CE,2024-06-01,20587.92,PIX,48723096000142,False,APP
1ca5b3cc-5787-491b-9760-56c6afb6ea3f,B1A18F40-D6E,2023-09-05,17029.84,TED,10273956000110,False,ATM
c9fc865d-7cee-4be8-8c40-501421c2bff8,57106EA0-11F,2024-04-30,4440.83,PAGAMENTO_BOLETO,54789360000143,False,AGENCIA
7f2c9ead-c47b-42ee-a575-74512a1fb32c,2C8EDF74-278,2023-09-22,4089.1,ESTORNO,49302615000161,False,APP
24974ced-9bca-4387-ba0d-de6809cc3994,78EC04D3-5CE,2024-01-31,7127.81,COMPRA,07294365000115,False,POS
35fcb1a2-3478-4bb6-a208-5afa38f7cbfb,5CF57AA9-2E4,2023-08-08,19496.08,SAQUE,43096185000192,False,INTERNET
dd50c6cb-8e36-4077-8fe8-9fd432fb45bc,68E76439-1E8,2024-02-24,6728.19,PAGAMENTO_BOLETO,97314268000130,True,APP
949f92d5-2d1f-42f1-8e5a-979d4b4edfad,B7B44BF3-E1C,2023-05-16,11853.22,ESTORNO,,False,APP
e32939ea-e3fb-490b-98d7-8d8b1a002721,D05200EB-CD1,2024-09-14,5595.42,TED,59640218000153,False,AGENCIA
272f286f-772c-41a1-9124-ce331449031d,39428893-575,2024-01-21,10596.03,TED,71036249000103,False,INTERNET
956fa563-94f7-4c8c-bd24-38397c29bedd,9BFB8CD2-694,2024-11-24,11668.25,PAGAMENTO_BOLETO,12365708000125,False,ATM
63e33feb-0e39-47c6-9dd1-4914dfa86f84,BCFBFD45-6C5,2023-01-08,14612.8,PAGAMENTO_BOLETO,68403579000177,False,AGENCIA
43726dfe-aca6-4f55-bcd7-eea013bb6061,62839D01-28F,2024-08-31,14037.09,PAGAMENTO_BOLETO,97381542000193,False,APP
5c1f54e0-6703-41d4-8d74-3e2d33f1a026,A82B9A72-283,2023-12-11,12044.24,TED,06382954000192,False,AGENCIA
e5b144f4-9536-4faa-948c-56147938fa09,677F429C-354,2024-12-29,6529.78,ESTORNO,95678024000100,False,INTERNET
729605d4-d31c-4df9-a652-edfc0866e8a5,CE99382F-A02,2023-09-04,12933.06,COMPRA,54103972000130,False,POS
b37f5230-9a74-4a44-85dc-9cdcd703b6e3,E035A2E3-186,2023-11-24,10103.35,ESTORNO,60325187000125,False,APP
56dd731b-cbfa-446b-a3c6-7b37e4cb816e,AD6C2C9A-4BC,2023-10-30,16385.53,TED,75143986000158,False,ATM
045a0c6e-f4ad-4fca-b53d-9e35da3cba13,BA2097E1-7E5,2023-02-06,9707.79,PAGAMENTO_BOLETO,,False,POS
329b43ce-bc43-4a5b-8a82-6e6798d12ba8,D05200EB-CD1,2023-12-18,20400.64,ESTORNO,81052679000164,False,POS
1aa0faa5-9854-4d77-b706-2606ffdfaee2,0B7F8E8F-550,2024-05-02,15958.38,ESTORNO,97123608000145,False,AGENCIA
90f573f5-773c-4de5-9d3e-c36ff5a9aef7,995F2F7C-66F,2024-11-04,21135.71,PAGAMENTO_BOLETO,08175326000161,False,APP
2455c237-94af-4f1e-948f-5bba2aeef2b5,8791F791-376,2023-09-22,11770.32,ESTORNO,75094612000190,False,INTERNET
72a58d14-cca8-4418-9b97-dfa44ec2fea5,CE99382F-A02,2023-12-10,23673.16,ESTORNO,37156049000148,False,AGENCIA
85b0db27-9896-491e-9f60-ac700fb76926,18E22FE4-666,2023-11-11,5584.36,PIX,18057346000191,False,AGENCIA
7296d411-85e6-43bf-87de-8baab3f7a7ca,F88FDEB3-526,2024-08-22,9293.0,TED,86459320000120,False,APP
b16a5ca2-4afb-4f03-b0a2-6e4e4f83371a,0555CB56-9ED,2024-10-11,11764.21,PAGAMENTO_BOLETO,39564182000169,False,POS
fdff36a7-b8d0-4d8d-bb37-6c2b4a0dfcca,3A8256A4-B54,2023-07-19,1781.79,PAGAMENTO_BOLETO,69083415000172,False,ATM
c221578e-57f0-415a-8f07-205b4ffce04b,58055D5C-B21,2024-02-28,13246.67,COMPRA,67385190000183,False,INTERNET
d8d6bdd1-f3a4-4b2f-b0d6-98063d1eb74a,7AD87DDD-706,2023-07-25,3435.43,TED,73625109000198,False,POS
c0bc00d9-6231-420e-9d0e-fc473d719d58,5F04780A-40F,2024-04-13,22321.29,SAQUE,70563841000192,False,INTERNET
9736d89b-bf2e-4d04-baf3-075c58d1825b,93078DA7-767,2024-05-14,19473.86,TED,34652719000129,False,INTERNET
c09242f4-ae24-4b97-9a1e-2d97294c3e0d,56D6FE2D-8FE,2023-03-01,7836.38,COMPRA,95184623000178,False,INTERNET
559710ac-4594-4621-87a7-daf80acab098,D77900B1-D91,2023-06-22,19030.19,PAGAMENTO_BOLETO,45078139000196,False,ATM
c4374bf1-2902-4600-946d-8d89a5ed9b44,868F5BA6-7AF,2023-04-01,19630.59,SAQUE,29360841000191,False,ATM
2c5bea82-4711-4740-93ca-1848764ad3bc,7B71A5BC-EDF,2024-05-03,10085.73,PIX,82053716000111,True,POS
cb5fbca2-ebbd-4283-82f4-384e1e29bc69,F732FFEC-0D1,2024-01-18,4986.56,COMPRA,20346789000144,False,POS
21317682-b255-4458-b872-e5ed72b26a93,C7D00506-2FE,2024-11-23,4765.63,COMPRA,39257410000158,False,INTERNET
9c76bdc5-0464-4f1c-a401-8a695b6fb098,4210A323-D6F,2023-12-19,5657.8,TED,08642371000189,False,ATM
ec6a8c00-df64-4073-8eb2-2f8ac161442d,CD82BAA4-48B,2023-11-10,12584.16,SAQUE,70432581000116,False,APP
d122a5c6-c555-4cfd-a6a4-bbaf41487a5d,A82B9A72-283,2023-10-25,7456.11,PIX,94781235000101,False,POS
9186c7c0-e81b-48e6-8f1d-1e493f71827d,3902F1F6-EBF,2024-03-20,13103.65,ESTORNO,83105274000172,False,AGENCIA
83061de6-91a3-461e-9758-8620872ca7aa,BC44968A-ABF,2024-05-16,24903.48,TED,46832571000193,False,INTERNET
0914f93e-dabd-4906-becf-6fc2262159ac,7E63ADB8-846,2024-02-18,23702.19,COMPRA,35461798000153,False,INTERNET
8c2b38af-5a34-4ffa-b0ab-b25462661a87,148F3E96-F1C,2023-01-23,5280.94,PAGAMENTO_BOLETO,58974120000170,False,APP
ea617246-26be-44e9-a054-3a2a4e7d8334,83A3630D-986,2024-10-28,9165.74,COMPRA,97135068000110,False,AGENCIA
98f7bc52-6d3d-4e74-846e-ab9ae822bf3e,9EE31C47-B9D,2024-09-30,19281.58,COMPRA,03682497000163,False,APP
73a4a6e5-a9fd-444f-ae70-08581e1a0001,E662A59B-095,2024-10-31,16549.75,COMPRA,32576198000142,False,APP
7488aa4b-a458-4015-a145-f345b82b54b5,3FFD1064-90D,2024-01-25,10420.26,COMPRA,54721963000103,False,ATM
ab72bd06-8a74-41c2-9f18-c0506cecd015,8791F791-376,2023-07-30,17547.15,ESTORNO,85972601000119,False,APP
d16569c4-7201-471d-8938-5d3d23ef12ad,2B1DF965-AA8,2024-11-08,7528.96,COMPRA,15369270000141,False,AGENCIA
5cc9fdda-cc3a-4bc7-96c0-8b3d16a573f6,3B68AAE2-734,2024-12-18,15570.51,SAQUE,68512079000173,False,APP
36425785-af8c-41f2-a8a7-898bba2d8303,FA9EFF19-5B7,2024-09-24,12790.35,COMPRA,32794015000165,False,APP
3a9539db-78cd-439a-93d5-94b88053acd5,D3EECC52-E33,2024-09-15,12444.23,SAQUE,18542970000184,False,POS
580ea88f-2343-4f3a-87bd-fd8c1641c740,21AA2292-A3D,2024-01-02,24328.03,ESTORNO,54138096000188,False,INTERNET
c6e48dc2-a8f8-4c16-89aa-5506e564b9f5,9966908A-182,2024-05-23,986.58,SAQUE,59712304000124,False,ATM
9daf92cf-3f55-49fd-9553-2f944b6f918c,975963AD-97D,2023-01-03,8266.09,COMPRA,12046795000158,False,APP
6bc34038-7484-47cf-8221-646db9e6f640,DF38BAED-4E2,2024-11-16,20881.05,PIX,04891537000140,False,APP
7e67d792-539e-4237-abd3-e52cb5e16b2d,5C0F3CFD-4BA,2023-03-18,19488.49,ESTORNO,31527890000118,False,AGENCIA
010dd587-cc7f-49cb-ad84-06ce837eb65d,2AA9353D-609,2024-04-12,16108.95,TED,53146790000184,False,APP
5a21f664-4ab3-49e8-8603-5dd79eea373d,6EC8FB61-859,2023-06-28,2496.57,COMPRA,14357826000117,False,AGENCIA
ba7eb5a0-5030-42cf-ad94-4b9b8f0dfa2a,3D6A8A02-684,2023-11-17,20040.2,PIX,56072814000196,False,APP
92580cbc-9904-459a-bcc0-1338d58d388c,D7F780D9-86D,2023-02-16,21281.37,COMPRA,61382950000112,False,INTERNET
b5d15c5a-e5f0-4138-ab2d-3abdbb503ece,3D8FEF6D-DFF,2024-03-24,8217.53,PAGAMENTO_BOLETO,52901346000164,False,APP
